title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Men Who Tread on the Tiger's Tail",movie,"Adventure, Drama, Thriller",1945,tt0038182,6.7,4507,GB
"Boogie Woogie",movie,"Comedy, Drama",2009,tt1134664,5.1,4212,CA
"The First Beautiful Thing",movie,"Comedy, Drama",2010,tt1467273,7,5501,IT
"99 River Street",movie,"Action, Crime, Drama",1953,tt0045465,7.4,3566,US
"All Souls Day: Dia de los Muertos",movie,"Horror, Thriller",2005,tt0428212,3.7,1594,US
"Letters to Juliet",movie,"Adventure, Comedy, Drama",2010,tt0892318,6.5,108648,"BR, CL, CO, IN, MX"
"Sounds Like Teen Spirit",movie,"Documentary, Music",2008,tt1039638,6.7,219,US
"The Big Night",movie,"Drama, Film-Noir, Thriller",1951,tt0043340,6.3,1103,US
"A Kid in King Arthur's Court",movie,"Adventure, Comedy, Family",1995,tt0113538,4.7,6957,IN
"Last Stand of the 300",movie,Documentary,2007,tt0892737,7.4,1313,US
"The Naked Gun: From the Files of Police Squad!",movie,"Comedy, Crime",1988,tt0095705,7.6,189917,"AR, AT, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, VE"
"The Naked Gun 2½: The Smell of Fear",movie,"Comedy, Crime",1991,tt0102510,6.9,124576,"AT, CH, DE, FR, GB, IE, IT"
"The Babysitter",movie,"Drama, Thriller",1995,tt0112438,4.3,6178,US
"The Truman Show",movie,"Comedy, Drama",1998,tt0120382,8.2,1238023,AU
"The Human Centipede (First Sequence)",movie,Horror,2009,tt1467304,4.4,90199,"CA, ES, US"
"Four Adventures of Reinette and Mirabelle",movie,"Comedy, Drama, Romance",1987,tt0090565,7.5,3691,GB
"The Saddest Music in the World",movie,"Comedy, Musical",2003,tt0366996,7,6401,US
"The Firm",movie,"Drama, Mystery, Thriller",1993,tt0106918,6.9,151125,US
"Bis nichts mehr bleibt",movie,Drama,2010,tt1608503,6.9,668,DE
Geronimo,movie,"Action, Biography, Drama",1962,tt0056016,5.8,1345,"BR, CL, CO, MX"
"The Graduate",movie,"Comedy, Drama, Romance",1967,tt0061722,8,292910,"DE, GB"
"Witness for the Prosecution",movie,"Crime, Drama, Mystery",1957,tt0051201,8.4,143321,"BR, CL, CO, MX"
"Pork Chop Hill",movie,"Drama, War",1959,tt0053183,7,5380,US
"The Best Man",movie,Drama,1964,tt0057883,7.6,3917,US
"The Glory Guys",movie,"Drama, Romance, Western",1965,tt0059232,6.1,1059,US
"Down Three Dark Streets",movie,"Crime, Drama, Film-Noir",1954,tt0046928,6.7,1622,US
"Fab Five: The Texas Cheerleader Scandal",movie,"Biography, Drama, Sport",2008,tt1191113,5.7,2578,US
"Day of the Outlaw",movie,"Drama, Western",1959,tt0052724,7.3,4548,US
Unidentified,movie,Sci-Fi,2006,tt0460975,3.4,735,US
"Dr. Giggles",movie,"Comedy, Drama, Horror",1992,tt0104139,5.3,7842,"CA, US"
"The Prophecy: Forsaken",movie,"Fantasy, Horror, Thriller",2005,tt0439771,4.4,2002,US
"House II: The Second Story",movie,"Comedy, Fantasy, Horror",1987,tt0093220,5.4,12684,"CA, US"
"Charlie Brown's Christmas Tales",movie,"Animation, Comedy, Family",2002,tt0382602,7,1433,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"A Summer's Tale",movie,"Comedy, Drama, Romance",1996,tt0115940,7.6,10626,DE
Valmont,movie,"Drama, Romance",1989,tt0098575,7,14519,DE
"The Order",movie,"Action, Adventure, Comedy",2001,tt0193364,4.6,9630,"AR, BR, CL, CO, MX"
"When You're Strange",movie,"Documentary, Music",2009,tt1333667,7.6,10378,DE
"Super 8",movie,"Action, Mystery, Sci-Fi",2011,tt1650062,7,371206,"CA, US"
Paathshaala,movie,"Drama, Family",2010,tt1194236,5,2021,"IN, US"
Splice,movie,"Horror, Sci-Fi",2009,tt1017460,5.8,103546,US
"Love for Sale",movie,"Comedy, Drama, Romance",2008,tt1172996,5.2,358,US
"Mr. Accident",movie,Comedy,2000,tt0156807,4.4,1211,US
Tomie,movie,"Crime, Drama, Horror",1998,tt0240119,5.2,2065,"CA, US"
"Looking for Mr. Goodbar",movie,Drama,1977,tt0076327,6.7,8825,"GB, IE"
"Talcum Powder",movie,Comedy,1982,tt0083680,6.9,2703,IT
"Acqua e sapone",movie,Comedy,1983,tt0086850,6.6,1907,IT
"The Social Network",movie,"Biography, Drama",2010,tt1285016,7.8,774854,DE
Shadow,movie,Horror,2009,tt1425253,5.3,3002,"BR, CA, US"
"Death in Brunswick",movie,"Comedy, Crime, Thriller",1990,tt0101692,6.4,1529,AU
Killers,movie,"Action, Comedy, Romance",2010,tt1103153,5.5,97253,IN
"Reefer Madness",movie,"Comedy, Crime, Drama",1936,tt0028346,3.7,9508,US
"Valhalla Rising",movie,"Action, Adventure, Drama",2009,tt0862467,6,64503,US
"The White Ribbon",movie,"Drama, Mystery, Thriller",2009,tt1149362,7.8,78742,GB
"Last Embrace",movie,"Mystery, Romance, Thriller",1979,tt0079437,6,3512,US
"The Lion in Winter",movie,"Drama, History, Romance",2003,tt0319754,6.9,2424,AU
Immortals,movie,"Action, Drama, Fantasy",2011,tt1253864,6,178387,AU
"Permanent Vacation",movie,"Comedy, Drama",1980,tt0084488,6.1,11003,DE
"Chain Letter",movie,"Horror, Mystery",2010,tt1148200,4.1,5751,US
"The Adjustment Bureau",movie,"Crime, Drama, Mystery",2011,tt1385826,7,274666,AU
"Big House, U.S.A.",movie,"Crime, Drama, Film-Noir",1955,tt0047879,6.6,1191,US
"The Judge and the Assassin",movie,"Crime, Drama, History",1976,tt0073219,7.3,2395,DE
"House III: The Horror Show",movie,Horror,1989,tt0097527,5.1,4857,US
"The Star Packer",movie,"Action, Drama, Mystery",1934,tt0025830,5.1,1322,US
Beastly,movie,"Drama, Fantasy, Romance",2011,tt1152398,5.5,80549,US
"Ladrón que roba a ladrón",movie,"Action, Adventure, Comedy",2007,tt0859760,6.6,1996,"BR, CL, CO, MX"
"The Spikes Gang",movie,"Drama, Western",1974,tt0072198,6.3,2000,US
"Wishmaster 4: The Prophecy Fulfilled",movie,"Fantasy, Horror, Romance",2002,tt0254872,4,4383,ES
"Eat Pray Love",movie,"Biography, Drama, Romance",2010,tt0879870,5.8,108166,US
"Ek Niranjan",movie,Action,2009,tt1579540,5.4,1397,IN
"Undisputed 3: Redemption",movie,"Action, Crime, Drama",2010,tt1156466,7.3,45381,"AR, BR, CL, CO, MX"
"Voodoo Island",movie,Horror,1957,tt0051173,4.6,942,US
Pankh,movie,Drama,2010,tt1124386,3.6,148,IN
"The Great Indian Butterfly",movie,Drama,2007,tt1087852,6.1,187,IN
"Lucky 13",movie,"Comedy, Romance",2005,tt0222167,4.5,1186,US
Zookeeper,movie,"Comedy, Family, Fantasy",2011,tt1222817,5.2,66340,"CA, US"
"Big Mommas: Like Father, Like Son",movie,"Action, Comedy, Crime",2011,tt1464174,4.5,30013,US
"The Perfect Neighbor",movie,"Drama, Thriller",2005,tt0430457,4.7,479,US
"Transformers: Dark of the Moon",movie,"Action, Adventure, Sci-Fi",2011,tt1399103,6.2,438283,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Morning Glory",movie,"Comedy, Drama, Romance",2010,tt1126618,6.5,84608,"AT, CH, DE, FR, GB, IE, IT, US"
"Fair Game",movie,"Biography, Drama, Thriller",2010,tt0977855,6.8,51595,US
Shanghai,movie,"Crime, Drama, Mystery",2010,tt1092634,6.3,10475,US
"Slaughterhouse Rock",movie,"Comedy, Horror",1987,tt0096117,4.4,1575,"CA, US"
"Joy House",movie,"Crime, Drama, Romance",1964,tt0058123,7,3084,DE
"Gandhi, My Father",movie,"Biography, Drama, History",2007,tt0459293,7.3,1746,"IN, US"
Ondine,movie,"Drama, Mystery, Romance",2009,tt1235796,6.8,22947,AU
"The Necessities of Life",movie,Drama,2008,tt1280501,7.6,1034,US
"Christina's House",movie,"Crime, Horror, Mystery",2000,tt0216620,4.4,2481,US
"The Disappearance of Alice Creed",movie,"Crime, Thriller",2009,tt1379177,6.7,27861,US
Ironclad,movie,"Action, Drama, History",2011,tt1233301,6.1,44065,"AR, BR, CL, CO, MX"
"Vaaranam Aayiram",movie,"Action, Drama, Musical",2008,tt1180583,8.2,14734,US
"Six Black Horses",movie,"Drama, Western",1962,tt0056496,6.4,1003,US
"The Kid from Texas",movie,Western,1950,tt0042638,6.3,830,US
"Jane Eyre",movie,"Drama, Mystery, Romance",2011,tt1229822,7.3,94298,AU
"The Devil's Rain",movie,Horror,1975,tt0072869,5.1,5252,"CA, US"
"The Sect",movie,Horror,1991,tt0100581,6.1,3619,"CA, GB, US"
"Save the Tiger",movie,Drama,1973,tt0070640,6.9,5719,"AT, CH, DE"
Madison,movie,"Drama, Sport",2001,tt0206113,6.3,1622,BR
"Reversal of Fortune",movie,"Biography, Drama, Mystery",1990,tt0100486,7.2,19390,"CL, CO, MX"
"Night Tide",movie,"Drama, Horror, Romance",1961,tt0055230,6.4,4285,GB
"Dinner for Schmucks",movie,Comedy,2010,tt0427152,5.9,112287,"AT, CA, CH, DE, FR, GB, IE, IT"
"The Rare Breed",movie,Western,1966,tt0060884,6.3,4091,US
"The Man from the Alamo",movie,Western,1953,tt0046035,6.4,2216,US
Stolen,movie,"Crime, Drama, Mystery",2009,tt1139282,6.1,6078,US
"Land and Freedom",movie,"Drama, War",1995,tt0114671,7.5,12311,GB
"Anaganaga Oka Roju",movie,"Action, Comedy, Drama",1997,tt0247924,7.2,350,"IN, US"
"Hero and the Terror",movie,"Action, Crime, Drama",1988,tt0095296,5.2,4596,US
"Tamara Drewe",movie,"Comedy, Drama, Romance",2010,tt1486190,6.2,22900,AU
"Ned Kelly",movie,"Biography, Crime, Drama",1970,tt0066130,5.1,1459,US
"Dead of Night",movie,"Drama, Horror, Thriller",1974,tt0068457,6.6,6358,"CA, US"
"The Forbidden Door",movie,"Horror, Mystery, Thriller",2009,tt1288645,6.6,2863,"CA, US"
"The Nutty Professor",movie,"Animation, Comedy, Family",2008,tt0839930,4.7,437,US
"Countess Dracula",movie,Horror,1971,tt0065580,5.9,4992,"CA, US"
"Once in a Lifetime: The Extraordinary Story of the New York Cosmos",movie,"Documentary, Sport",2006,tt0489247,7.3,1548,DE
"Boy, Did I Get a Wrong Number!",movie,Comedy,1966,tt0060186,5.5,1345,US
"The Facts of Life",movie,"Comedy, Drama, Romance",1960,tt0053810,6.3,1760,US
"I'll Take Sweden",movie,Comedy,1965,tt0059298,5.3,992,US
"Out of the Blue",movie,Drama,1980,tt0081291,7.2,4201,GB
"Young Billy Young",movie,"Action, Romance, Western",1969,tt0065230,5.7,1554,US
"New Jersey Drive",movie,"Crime, Drama",1995,tt0113967,6.6,3534,US
"Alias Jesse James",movie,"Comedy, Western",1959,tt0052545,6.4,1634,US
Boy,movie,"Comedy, Drama",2010,tt1560139,7.5,30138,CA
"The Secrets of Jonathan Sperry",movie,"Drama, Family",2008,tt1070858,6.9,1673,US
"Shout at the Devil",movie,"Action, Adventure, Comedy",1976,tt0075214,6.1,3472,US
"Music from Another Room",movie,"Comedy, Drama, Romance",1998,tt0119734,6.3,5540,US
"Little Fockers",movie,"Comedy, Romance",2010,tt0970866,5.5,121206,"AU, FR, GB, IE, IT, US"
"Small Town Saturday Night",movie,Drama,2010,tt1063111,5.3,1327,US
"Stripped Naked",movie,Crime,2009,tt1426383,3.5,518,US
Paul,movie,"Adventure, Comedy, Sci-Fi",2011,tt1092026,6.9,270408,US
RED,movie,"Action, Comedy, Crime",2010,tt1245526,7,328987,"BR, CL, CO, IN, MX"
"Amazing Johnathan: Wrong on Every Level",movie,Comedy,2006,tt1090639,7.5,275,US
"Dark Moon Rising",movie,"Crime, Horror, Romance",2009,tt1231593,3.9,835,US
"Life During Wartime",movie,"Comedy, Drama",2009,tt0808526,6.4,7956,US
"Doc West",movie,"Comedy, Drama, Western",2009,tt1282147,5.9,1255,DE
Evilspeak,movie,Horror,1981,tt0082346,5.6,5096,CA
"My Bloody Valentine",movie,"Horror, Mystery, Thriller",1981,tt0082782,6.2,25878,US
Popcorn,movie,"Comedy, Horror",1991,tt0102690,5.9,6555,CA
"Hello Mary Lou: Prom Night II",movie,"Horror, Thriller",1987,tt0093176,5.8,8157,"CA, US"
"Burning Bright",movie,"Drama, Horror, Thriller",2010,tt1244658,5.8,8135,BR
"Open House",movie,"Crime, Drama, Horror",2010,tt1448762,4.3,2699,US
"The Twin",movie,Comedy,1984,tt0087520,6,1406,DE
Mom,movie,"Comedy, Fantasy, Horror",1990,tt0100172,5.2,935,US
"Il ne faut jurer... de rien!",movie,Comedy,2005,tt0431827,5.5,659,FR
"Fade to Black",movie,"Comedy, Crime, Horror",1980,tt0080711,6.1,5281,"CA, US"
"Evil Dead Trap",movie,Horror,1988,tt0167147,6.2,4032,"CA, US"
"The Deadly Spawn",movie,"Horror, Sci-Fi",1983,tt0087998,5.9,5473,CA
Kolobos,movie,"Horror, Mystery, Thriller",1999,tt0151239,5.1,2688,CA
"Mansion of the Doomed",movie,"Horror, Thriller",1976,tt0076361,5.4,1285,"AU, CA, US"
"The Decoy Bride",movie,"Comedy, Drama, Romance",2011,tt1657299,6.1,12774,"CA, US"
Scarecrows,movie,"Action, Crime, Horror",1988,tt0096046,5.3,5832,US
Siege,movie,"Crime, Drama, Thriller",1983,tt0086276,6.6,1376,CA
"The Beast Within",movie,Horror,1982,tt0083629,5.6,4753,US
"The Boogey Man",movie,Horror,1980,tt0080464,4.7,5363,"CA, US"
"Perfect Combination",movie,"Comedy, Romance",2010,tt1431133,3.7,305,US
"The Unseen",movie,"Horror, Thriller",1980,tt0083261,5.2,2401,CA
"Witchboard 2",movie,"Horror, Mystery",1993,tt0108577,5,2011,US
"Baby Blood",movie,Horror,1990,tt0096871,6,2424,CA
"Watch Me When I Kill",movie,"Horror, Mystery, Thriller",1977,tt0076068,5.9,1470,CA
"Demons 2",movie,Horror,1986,tt0090930,5.9,12433,"CA, US"
"The House by the Lake",movie,"Horror, Thriller",1976,tt0075922,6,1439,CA
"The Church",movie,Horror,1989,tt0094860,6.2,9343,"CA, GB, US"
"Madam Kitty",movie,"Drama, War",1976,tt0075163,5.4,5163,GB
"Black Orpheus",movie,"Drama, Musical, Romance",1959,tt0053146,7.4,12559,GB
"The Dead Pit",movie,Horror,1989,tt0122037,5.3,3004,CA
"The Mutilator",movie,"Horror, Thriller",1984,tt0124014,5.2,6506,CA
Aenigma,movie,"Horror, Mystery, Romance",1987,tt0092516,5.1,3483,"CA, US"
"Opposing Force",movie,"Action, Drama, Thriller",1986,tt0091688,5.2,976,US
"Final Exam",movie,"Horror, Thriller",1981,tt0082378,4.6,4808,"CA, US"
Trapeze,movie,"Drama, Romance",1956,tt0049875,6.8,5389,US
"Original Gangstas",movie,"Action, Crime, Drama",1996,tt0117260,5.7,2085,US
"Pit Pony",movie,Drama,1997,tt0125458,6.5,304,US
"Full Moon in Blue Water",movie,"Comedy, Drama, Romance",1988,tt0095186,5.6,896,US
"Abhiyum Naanum",movie,"Comedy, Drama",2008,tt1526875,7.6,1639,US
"In the Shadows",movie,"Drama, Thriller",2001,tt0247427,5,1054,US
"Just Desserts",movie,"Comedy, Romance",2004,tt0363728,5.8,1323,US
"Trouble Every Day",movie,"Drama, Horror, Thriller",2001,tt0204700,5.9,9724,"CA, US"
"Gate 2: The Trespassers",movie,"Comedy, Fantasy, Horror",1990,tt0099636,4.8,2756,US
"Wicked Woman",movie,"Drama, Film-Noir",1953,tt0047676,6.7,1049,US
"Sorority House Massacre",movie,Horror,1986,tt0091990,4.4,4146,"AU, CA, US"
"Seven Freckles",movie,"Comedy, Drama, Romance",1978,tt0078264,6.3,500,DE
"The Trail Beyond",movie,"Drama, Western",1934,tt0025903,5.3,1033,US
"West of the Divide",movie,"Action, Adventure, Drama",1934,tt0025969,5.3,1099,US
"Alligator II: The Mutation",movie,"Horror, Sci-Fi",1991,tt0101309,4,3381,"AU, CA, US"
Gorgo,movie,"Horror, Sci-Fi",1961,tt0054938,5.6,4428,"CA, US"
"The Street Fighter",movie,"Action, Crime, Thriller",1974,tt0073756,6.9,5799,GB
"King Cobra",movie,"Action, Adventure, Horror",1999,tt0138797,3.3,2655,IN
"Ghost Warrior",movie,"Action, Sci-Fi",1984,tt0091110,5.2,894,US
Sayonara,movie,"Drama, Romance",1957,tt0050933,7,7969,BR
"Elevator Girl",movie,"Comedy, Family, Romance",2010,tt1492820,6.3,2008,US
"April 1 Vidudala",movie,"Comedy, Romance, Thriller",1991,tt0251588,8.1,372,"AU, IN, US"
"Dance with a Stranger",movie,"Biography, Crime, Drama",1985,tt0088987,6.6,3024,US
"Heaven Help Us",movie,"Comedy, Drama, Romance",1985,tt0089264,6.9,5115,US
"The Naked Civil Servant",movie,"Biography, Comedy, Drama",1975,tt0073438,7.9,1964,"CA, US"
"Blue Sunshine",movie,"Horror, Thriller",1977,tt0074226,5.9,3346,US
"Terror Train",movie,"Horror, Mystery, Thriller",1980,tt0081617,5.8,14298,CA
"A Month by the Lake",movie,"Comedy, Drama, Romance",1995,tt0113849,6.2,2660,"GB, IE"
"Perrier's Bounty",movie,"Action, Comedy, Crime",2009,tt1003034,6.3,7607,GB
"Wide Sargasso Sea",movie,"Drama, Romance",2006,tt0828462,5.6,750,CA
"The Stone Tape",movie,"Fantasy, Horror, Mystery",1972,tt0069316,6.4,2050,"CA, US"
"Edurinti Mogudu Pakkinti Pellam",movie,Comedy,1991,tt0268279,7.3,118,"IN, US"
"To Save a Life",movie,Drama,2009,tt1270286,6.8,5909,US
"Bhagam Bhag",movie,"Comedy, Drama, Mystery",2006,tt0805184,6.6,15694,IN
"The Switch",movie,"Comedy, Drama, Romance",2010,tt0889573,6.1,113558,CA
"The Brotherhood of Justice",movie,"Action, Crime, Drama",1986,tt0090775,5.5,2438,IN
"Moondance Alexander",movie,"Drama, Family",2007,tt0828065,6.2,1484,US
"Rocky Marciano",movie,"Biography, Drama, Sport",1999,tt0183718,6.6,1989,US
"Angels One Five",movie,"Drama, War",1952,tt0046714,6.5,1342,GB
"The First Power",movie,"Crime, Horror, Thriller",1990,tt0099578,5.7,5080,US
"Joan Rivers: A Piece of Work",movie,"Biography, Comedy, Documentary",2010,tt1568150,7.3,3844,"CA, US"
Jubilee,movie,"Comedy, Crime, Drama",1978,tt0076240,6,3775,GB
Belonging,movie,Drama,2004,tt0412046,7,334,CA
"Paranormal Activity 2",movie,"Horror, Mystery",2010,tt1536044,5.7,111606,"AT, AU, CA, CH, DE, FR, GB, IE, IT"
"Saw 3D",movie,"Horror, Mystery",2010,tt1477076,5.5,112601,IN
"Scream 4",movie,"Horror, Mystery",2011,tt1262416,6.2,176454,CA
"Henri-Georges Clouzot's Inferno",movie,Documentary,2009,tt1433528,7.4,2029,DE
Ra.One,movie,"Action, Adventure, Sci-Fi",2011,tt1562871,4.9,47858,"AU, IN, US"
"The Fallen Ones",movie,Horror,2005,tt0421199,3.5,965,IN
Mosquito,movie,"Horror, Sci-Fi",1994,tt0113858,4.9,2996,CA
"Getting Even with Dad",movie,"Comedy, Crime, Family",1994,tt0109891,4.9,8869,BR
"Colonel Chabert",movie,"Drama, History, Romance",1994,tt0109454,6.9,2106,"AT, CH, DE, FR"
"Trading Mom",movie,"Comedy, Family, Fantasy",1994,tt0111470,5.4,2247,US
Grayeagle,movie,"Adventure, Drama, Romance",1977,tt0077630,5.6,713,US
"God Forgives... I Don't!",movie,Western,1967,tt0061576,6.2,5618,"DE, US"
"Forgive and Forget",movie,"Comedy, Drama, Romance",2000,tt0229397,6.1,707,NO
Scissors,movie,"Horror, Thriller",1991,tt0102860,5.1,3304,US
"Distant Voices, Still Lives",movie,"Drama, Music",1988,tt0095037,7.4,5351,GB
"Tous les matins du monde",movie,"Biography, Drama, History",1991,tt0103110,7.5,8060,DE
"I Love You All",movie,"Comedy, Drama, Romance",1980,tt0080951,5.8,546,GB
"Mo' Better Blues",movie,"Drama, Music, Romance",1990,tt0100168,6.7,13952,US
"Red White & Blue",movie,"Drama, Thriller",2010,tt1465505,6.3,6210,"CA, US"
"Prom Night III: The Last Kiss",movie,"Comedy, Horror",1990,tt0098136,4.6,2692,CA
"Turning Green",movie,"Comedy, Drama",2005,tt0420978,5.4,490,"CA, US"
"A Family Thing",movie,"Comedy, Drama",1996,tt0116275,7.1,4326,"BR, CL, CO, MX"
"Blood Done Sign My Name",movie,Drama,2010,tt1210039,6.5,654,US
"Ishq Vishk",movie,"Comedy, Romance",2003,tt0362771,6.1,4746,IN
Crusoe,movie,"Adventure, Drama",1988,tt0094923,6.1,1209,US
Masquerade,movie,"Drama, Romance, Thriller",1988,tt0095599,6.1,4675,"CL, CO, MX"
"King David",movie,"Adventure, Biography, Drama",1985,tt0089420,5.3,2594,"AT, CH, DE, FR, GB, IE, IT"
Shoah,movie,"Documentary, History, War",1985,tt0090015,8.7,10811,"GB, US"
"The Coca-Cola Kid",movie,"Comedy, Drama",1985,tt0088931,5.9,3568,US
"Sparkling Cyanide",movie,"Crime, Drama, Mystery",2003,tt0382310,5.7,619,"AU, CA, US"
"Sugar Baby",movie,"Comedy, Drama, Romance",1985,tt0090377,6.6,991,DE
"A Sunday in the Country",movie,Drama,1984,tt0088318,7.4,3203,DE
Gabriela,movie,"Comedy, Drama, Romance",1983,tt0085575,6.2,1342,US
L'Argent,movie,"Crime, Drama",1983,tt0085180,7.4,12237,GB
"The Dresser",movie,Drama,1983,tt0085461,7.5,5820,AU
Querelle,movie,Drama,1982,tt0084565,6.6,7855,GB
"Marianne & Juliane",movie,Drama,1981,tt0082081,7.3,2744,DE
Céleste,movie,"Biography, Drama, History",1980,tt0082225,6.8,293,DE
"The Idolmaker",movie,"Biography, Drama, Music",1980,tt0080913,6.9,1543,US
"The Stunt Man",movie,"Action, Comedy, Drama",1980,tt0081568,7,10813,"CA, US"
Tekken,movie,"Action, Crime, Drama",2010,tt0411951,4.8,28832,"AR, BR, CL, CO, MX"
"Comes a Horseman",movie,"Drama, Romance, Western",1978,tt0077360,6.3,3636,BR
Stevie,movie,"Biography, Drama",1978,tt0078321,6.9,556,US
"Coup de Grâce",movie,"Drama, War",1976,tt0074515,6.9,1446,DE
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",movie,"Comedy, Drama, Western",1976,tt0074254,6.1,5431,"DE, US"
"The First Nudie Musical",movie,"Comedy, Musical",1976,tt0074533,5.3,949,US
"The Missouri Breaks",movie,"Drama, Western",1976,tt0074906,6.5,12781,"BR, CL, CO, MX"
"Rancho Deluxe",movie,"Comedy, Romance, Western",1975,tt0073605,6.3,2213,US
"Tom Sawyer",movie,"Adventure, Animation, Family",2000,tt0224267,5.9,446,"BR, CL, CO, MX, US"
"Santa Who?",movie,"Comedy, Fantasy",2000,tt0251382,5.3,2172,IN
"Just Another Day",movie,"Drama, Music",2009,tt1412367,4.8,894,US
XX/XY,movie,"Drama, Romance",2002,tt0245573,5.9,3382,"CA, US"
"Scream Blacula Scream",movie,"Fantasy, Horror",1973,tt0070656,5.6,3304,US
"The Goalie's Anxiety at the Penalty Kick",movie,"Drama, Sport",1972,tt0066773,6.5,2352,DE
Sounder,movie,"Drama, Family",1972,tt0069303,7.5,4939,US
"Cold Turkey",movie,Comedy,1971,tt0066927,6.6,2495,US
"Two English Girls",movie,"Drama, Romance",1971,tt0066989,7.2,6036,"DE, GB"
Napoleon,movie,"Biography, Drama, History",1927,tt0018192,8.2,9099,DE
"The Secret Diaries of Miss Anne Lister",movie,"Biography, Drama, Romance",2010,tt1555126,7,2294,AU
"Against the Current",movie,Drama,2009,tt1131727,6.1,1301,US
"Where's Poppa?",movie,Comedy,1970,tt0066563,6.4,2383,US
"The Pleasure of Being Robbed",movie,Drama,2008,tt1189259,6.1,2083,US
"Scream and Scream Again",movie,"Crime, Drama, Horror",1970,tt0064949,5.5,4621,US
Valentino,movie,"Biography, Drama",1977,tt0076868,6.1,2234,US
"Wild in the Streets",movie,"Comedy, Drama, Music",1968,tt0063808,5.9,2254,US
"Yongary, Monster from the Deep",movie,"Adventure, Drama, Fantasy",1967,tt0061549,3.8,1768,US
